sport,api_version,season,seasonId,week_number,game_number,season_type,playerId,uniformNumber,uniformNumberDisplay,primaryPositionLk,secondaryPositionLk,first_name,last_name,full_name,player_id,uniform_number,uniform_number_display,primary_position_lk,secondary_position_lk,team_id,sets_played,kills,kills_per_set,attack_errors,attack_attempts,attack_percentage,assists,assists_per_set,setting_errors,service_errors,service_aces,service_aces_per_set,total_reception_attempts,reception_errors,positive_reception_pct,digs,digs_per_set,blocks,blocks_per_set,au_total_points
volleyball,v1,2022,11,1,6,Championship,260,15,15,OPPHT,,Naya,Crittenden,Naya Crittenden,260,15,15,OPPHT,,127,3,2,0.67,1,5,0.2,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,84
volleyball,v1,2022,11,1,6,Championship,276,43,43,MBLCK,,Tina,Boe,Tina Boe,276,43,43,MBLCK,,127,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,80
volleyball,v1,2022,11,1,6,Championship,274,88,88,SETTR,,Nootsara,Tomkom,Nootsara Tomkom,274,88,88,SETTR,,127,3,1,0.33,0,2,0.5,28,9.33,0,0,0,0.0,0,0,0.0,10,3.33,0,0.0,166
volleyball,v1,2022,11,1,6,Championship,230,44,44,OUTHT,,Kalei,Mau,Kalei Mau,230,44,44,OUTHT,,127,2,10,5.0,3,31,0.23,1,0.5,0,0,1,0.5,14,1,0.29,0,0.0,0,0.0,133
volleyball,v1,2022,11,1,6,Championship,56,5,5,MBLCK,,Molly,McCage,Molly McCage,56,5,5,MBLCK,,127,3,4,1.33,2,13,0.15,0,0.0,0,0,0,0.0,0,0,0.0,3,1.0,4,1.33,151
volleyball,v1,2022,11,1,6,Championship,259,6,6,SETTR,,Alisha,Childress,Alisha Childress,259,6,6,SETTR,,127,3,0,0.0,0,0,0.0,6,2.0,0,0,0,0.0,0,0,0.0,7,2.33,0,0.0,121
volleyball,v1,2022,11,1,6,Championship,220,46,46,LIB,,Morgan,Hentz,Morgan Hentz,220,46,46,LIB,,127,3,0,0.0,0,0,0.0,5,1.67,0,0,0,0.0,15,0,0.73,16,5.33,0,0.0,187
volleyball,v1,2022,11,1,6,Championship,91,24,24,OUTHT,,Aury,Cruz,Aury Cruz,91,24,24,OUTHT,,127,2,3,1.5,7,16,-0.25,0,0.0,0,0,0,0.0,1,0,0.0,3,1.5,0,0.0,35
volleyball,v1,2022,11,1,6,Championship,71,7,7,OUTHT,,Erin,Fairs,Erin Fairs,71,7,7,OUTHT,,127,3,9,3.0,3,26,0.23,1,0.33,1,1,0,0.0,33,1,0.52,15,5.0,0,0.0,254
volleyball,v1,2022,11,1,6,Championship,273,35,35,OPPHT,,Falyn,Fonoimoana,Falyn Fonoimoana,273,35,35,OPPHT,,127,3,10,3.33,7,31,0.1,0,0.0,0,0,1,0.33,1,0,0.0,8,2.67,0,0.0,128
volleyball,v1,2022,11,1,6,Championship,121,55,55,MBLCK,,Ali,Bastianelli,Ali Bastianelli,121,55,55,MBLCK,,127,3,3,1.0,1,10,0.2,0,0.0,0,2,3,1.0,1,0,0.0,2,0.67,3,1.0,158
volleyball,v1,2022,11,1,6,Championship,66,2,2,SETTR,,Valerie,Nichol,Valerie Nichol,66,2,2,SETTR,,126,2,2,1.0,1,4,0.25,16,8.0,0,0,0,0.0,0,0,0.0,7,3.5,0,0.0,155
volleyball,v1,2022,11,1,6,Championship,90,13,13,OPPHT,,Sheilla,Castro,Sheilla Castro,90,13,13,OPPHT,,126,3,9,3.0,4,32,0.16,0,0.0,0,2,1,0.33,0,0,0.0,11,3.67,0,0.0,175
volleyball,v1,2022,11,1,6,Championship,131,26,26,OPPHT,,Erica,Wilson,Erica Wilson,131,26,26,OPPHT,,126,2,2,1.0,0,4,0.5,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,116
volleyball,v1,2022,11,1,6,Championship,219,11,11,MBLCK,,Ronika,Stone,Ronika Stone,219,11,11,MBLCK,,126,2,3,1.5,1,6,0.33,0,0.0,0,0,0,0.0,0,0,0.0,2,1.0,2,1.0,146
volleyball,v1,2022,11,1,6,Championship,265,12,12,MBLCK,,Lauren,Stivrins,Lauren Stivrins,265,12,12,MBLCK,,126,3,4,1.33,3,11,0.09,0,0.0,0,2,1,0.33,2,0,0.0,4,1.33,3,1.0,148
volleyball,v1,2022,11,1,6,Championship,117,17,17,SETTR,,Taylor,Bruns Tegenrot,Taylor Bruns Tegenrot,117,17,17,SETTR,,126,3,1,0.33,0,1,1.0,14,4.67,0,0,0,0.0,0,0,0.0,3,1.0,1,0.33,149
volleyball,v1,2022,11,1,6,Championship,271,37,37,LIB,,Hana,Lishman,Hana Lishman,271,37,37,LIB,,126,3,0,0.0,0,0,0.0,3,1.0,0,0,0,0.0,18,0,0.67,11,3.67,0,0.0,182
volleyball,v1,2022,11,1,6,Championship,140,41,41,MBLCK,,Taylor,Sandbothe,Taylor Sandbothe,140,41,41,MBLCK,,126,1,2,2.0,1,6,0.17,0,0.0,0,0,0,0.0,1,0,1.0,0,0.0,1,1.0,118
volleyball,v1,2022,11,1,6,Championship,217,23,23,OUTHT,,Madison,Villines,Madison Villines,217,23,23,OUTHT,,126,3,10,3.33,1,26,0.35,1,0.33,0,1,0,0.0,20,2,0.6,5,1.67,1,0.33,218
volleyball,v1,2022,11,1,6,Championship,270,51,51,OPPHT,,Taylor,Fricano,Taylor Fricano,270,51,51,OPPHT,,126,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,100
volleyball,v1,2022,11,1,6,Championship,128,81,81,OUTHT,,Bethania,De La Cruz,Bethania De La Cruz,128,81,81,OUTHT,,126,3,6,2.0,1,31,0.16,3,1.0,0,2,0,0.0,24,3,0.75,13,4.33,0,0.0,228
volleyball,v1,2022,11,2,7,Championship,114,30,30,MBLCK,,Lianna,Sybeldon,Lianna Sybeldon,114,30,30,MBLCK,,132,3,5,1.67,0,11,0.45,1,0.33,0,1,0,0.0,0,0,0.0,1,0.33,3,1.0,90
volleyball,v1,2022,11,2,7,Championship,121,55,55,MBLCK,,Ali,Bastianelli,Ali Bastianelli,121,55,55,MBLCK,,132,3,2,0.67,1,7,0.14,0,0.0,0,2,0,0.0,0,0,0.0,1,0.33,5,1.67,93
volleyball,v1,2022,11,2,7,Championship,140,41,41,MBLCK,,Taylor,Sandbothe,Taylor Sandbothe,140,41,41,MBLCK,,132,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,40
volleyball,v1,2022,11,2,7,Championship,120,29,29,OUTHT,OPPHT,Lindsay,Stalzer,Lindsay Stalzer,120,29,29,OUTHT,OPPHT,132,3,9,3.0,1,35,0.23,0,0.0,0,0,0,0.0,20,2,0.3,6,2.0,1,0.33,107
volleyball,v1,2022,11,2,7,Championship,59,25,25,OPPHT,,Karsta,Lowe,Karsta Lowe,59,25,25,OPPHT,,132,3,15,5.0,5,41,0.24,0,0.0,0,0,0,0.0,0,0,0.0,12,4.0,1,0.33,172
volleyball,v1,2022,11,2,7,Championship,131,26,26,OPPHT,,Erica,Wilson,Erica Wilson,131,26,26,OPPHT,,132,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,40
volleyball,v1,2022,11,2,7,Championship,217,23,23,OUTHT,,Madison,Villines,Madison Villines,217,23,23,OUTHT,,132,3,14,4.67,3,38,0.29,0,0.0,0,0,1,0.33,24,2,0.5,11,3.67,1,0.33,179
volleyball,v1,2022,11,2,7,Championship,271,37,37,LIB,,Hana,Lishman,Hana Lishman,271,37,37,LIB,,132,3,0,0.0,0,0,0.0,1,0.33,0,0,0,0.0,27,2,0.52,16,5.33,0,0.0,110
volleyball,v1,2022,11,2,7,Championship,68,18,18,OUTHT,,Deja,McClendon,Deja McClendon,68,18,18,OUTHT,,132,1,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,1,0,0.0,1,1.0,0,0.0,45
volleyball,v1,2022,11,2,7,Championship,117,17,17,SETTR,,Taylor,Bruns Tegenrot,Taylor Bruns Tegenrot,117,17,17,SETTR,,132,3,1,0.33,0,1,1.0,0,0.0,0,0,1,0.33,0,0,0.0,0,0.0,0,0.0,60
volleyball,v1,2022,11,2,7,Championship,261,27,27,SETTR,,Natalia,Valentin-Anderson,Natalia Valentin-Anderson,261,27,27,SETTR,,132,3,0,0.0,0,0,0.0,42,14.0,1,1,1,0.33,1,0,0.0,17,5.67,0,0.0,156
volleyball,v1,2022,11,2,7,Championship,272,42,42,OPPHT,,Niki,Withers,Niki Withers,272,42,42,OPPHT,,131,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,140
volleyball,v1,2022,11,2,7,Championship,128,81,81,OUTHT,,Bethania,De La Cruz,Bethania De La Cruz,128,81,81,OUTHT,,131,3,22,7.33,9,57,0.23,1,0.33,0,2,0,0.0,12,0,0.67,18,6.0,0,0.0,367
volleyball,v1,2022,11,2,7,Championship,116,40,40,LIB,,Nomaris,Vélez Agosto,Nomaris Vélez Agosto,116,40,40,LIB,,131,3,0,0.0,0,0,0.0,2,0.67,0,0,0,0.0,13,0,0.69,18,6.0,0,0.0,241
volleyball,v1,2022,11,2,7,Championship,56,5,5,MBLCK,,Molly,McCage,Molly McCage,56,5,5,MBLCK,,131,3,6,2.0,1,14,0.36,0,0.0,0,0,0,0.0,0,0,0.0,1,0.33,0,0.0,173
volleyball,v1,2022,11,2,7,Championship,270,51,51,OPPHT,,Taylor,Fricano,Taylor Fricano,270,51,51,OPPHT,,131,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,140
volleyball,v1,2022,11,2,7,Championship,71,7,7,OUTHT,,Erin,Fairs,Erin Fairs,71,7,7,OUTHT,,131,3,14,4.67,3,30,0.37,1,0.33,0,0,1,0.33,45,3,0.56,12,4.0,0,0.0,330
volleyball,v1,2022,11,2,7,Championship,90,13,13,OPPHT,,Sheilla,Castro,Sheilla Castro,90,13,13,OPPHT,,131,3,12,4.0,4,34,0.24,2,0.67,0,2,0,0.0,2,0,1.0,7,2.33,0,0.0,205
volleyball,v1,2022,11,2,7,Championship,266,58,58,MBLCK,,Eri,Xue,Eri Xue,266,58,58,MBLCK,,131,3,3,1.0,2,9,0.11,1,0.33,0,2,3,1.0,0,0,0.0,0,0.0,1,0.33,185
volleyball,v1,2022,11,2,7,Championship,218,4,4,SETTR,,Ray,Santos,Ray Santos,218,4,4,SETTR,,131,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,140
volleyball,v1,2022,11,2,7,Championship,263,54,54,MBLCK,,Emma,Willis,Emma Willis,263,54,54,MBLCK,,131,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,140
volleyball,v1,2022,11,2,7,Championship,274,88,88,SETTR,,Nootsara,Tomkom,Nootsara Tomkom,274,88,88,SETTR,,131,3,2,0.67,1,6,0.17,45,15.0,0,0,2,0.67,0,0,0.0,10,3.33,0,0.0,279
volleyball,v1,2022,11,2,8,Championship,262,3,3,SETTR,,Carli,Lloyd,Carli Lloyd,262,3,3,SETTR,,130,3,1,0.33,2,7,-0.14,27,9.0,2,1,1,0.33,0,0,0.0,7,2.33,2,0.67,190
volleyball,v1,2022,11,2,8,Championship,275,38,38,SETTR,,Tori,Dilfer,Tori Dilfer,275,38,38,SETTR,,130,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,140
volleyball,v1,2022,11,2,8,Championship,264,20,20,OUTHT,,Noami,Santos-Lamb,Noami Santos-Lamb,264,20,20,OUTHT,,130,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,140
volleyball,v1,2022,11,2,8,Championship,91,24,24,OUTHT,,Aury,Cruz,Aury Cruz,91,24,24,OUTHT,,130,3,4,1.33,4,23,0.0,2,0.67,0,1,0,0.0,18,2,0.61,11,3.67,0,0.0,171
volleyball,v1,2022,11,2,8,Championship,267,50,50,OPPHT,,Sha'Dare,McNeal,Sha'Dare McNeal,267,50,50,OPPHT,,130,1,0,0.0,0,1,0.0,0,0.0,0,0,0,0.0,0,0,0.0,3,3.0,1,1.0,167
volleyball,v1,2022,11,2,8,Championship,277,45,45,OUTHT,,Dani,Drews,Dani Drews,277,45,45,OUTHT,,130,3,16,5.33,8,46,0.17,0,0.0,0,2,2,0.67,11,1,0.36,6,2.0,0,0.0,246
volleyball,v1,2022,11,2,8,Championship,88,28,28,MBLCK,,Taylor,Morgan,Taylor Morgan,88,28,28,MBLCK,,130,3,3,1.0,0,9,0.33,0,0.0,0,2,1,0.33,1,0,1.0,3,1.0,3,1.0,213
volleyball,v1,2022,11,2,8,Championship,269,48,48,OUTHT,,Jamie,Peterson,Jamie Peterson,269,48,48,OUTHT,,130,2,6,3.0,0,13,0.46,0,0.0,0,3,2,1.0,20,0,0.65,7,3.5,1,0.5,261
volleyball,v1,2022,11,2,8,Championship,222,32,32,LIB,,Amanda,Benson,Amanda Benson,222,32,32,LIB,,130,3,0,0.0,0,0,0.0,1,0.33,0,0,0,0.0,6,0,1.0,17,5.67,0,0.0,298
volleyball,v1,2022,11,2,8,Championship,268,33,33,MBLCK,,Rachael,Fara,Rachael Fara,268,33,33,MBLCK,,130,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,140
volleyball,v1,2022,11,2,8,Championship,223,16,16,MBLCK,,Jenna,Rosenthal,Jenna Rosenthal,223,16,16,MBLCK,,130,3,4,1.33,1,11,0.27,0,0.0,0,0,0,0.0,0,0,0.0,1,0.33,3,1.0,201
volleyball,v1,2022,11,2,8,Championship,230,44,44,OUTHT,,Kalei,Mau,Kalei Mau,230,44,44,OUTHT,,133,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,40
volleyball,v1,2022,11,2,8,Championship,259,6,6,SETTR,,Alisha,Childress,Alisha Childress,259,6,6,SETTR,,133,1,0,0.0,0,0,0.0,4,4.0,0,0,0,0.0,0,0,0.0,1,1.0,0,0.0,49
volleyball,v1,2022,11,2,8,Championship,141,14,14,OUTHT,,Leah,Edmond,Leah Edmond,141,14,14,OUTHT,,133,3,15,5.0,6,30,0.3,0,0.0,2,1,0,0.0,12,1,0.25,11,3.67,1,0.33,137
volleyball,v1,2022,11,2,8,Championship,273,35,35,OPPHT,,Falyn,Fonoimoana,Falyn Fonoimoana,273,35,35,OPPHT,,133,3,5,1.67,2,25,0.12,0,0.0,0,0,2,0.67,0,0,0.0,9,3.0,1,0.33,137
volleyball,v1,2022,11,2,8,Championship,66,2,2,SETTR,,Valerie,Nichol,Valerie Nichol,66,2,2,SETTR,,133,3,1,0.33,0,2,0.5,24,8.0,0,3,0,0.0,1,0,0.0,2,0.67,1,0.33,70
volleyball,v1,2022,11,2,8,Championship,220,46,46,LIB,,Morgan,Hentz,Morgan Hentz,220,46,46,LIB,,133,3,0,0.0,0,0,0.0,3,1.0,0,0,0,0.0,26,2,0.54,9,3.0,0,0.0,92
volleyball,v1,2022,11,2,8,Championship,260,15,15,OPPHT,,Naya,Crittenden,Naya Crittenden,260,15,15,OPPHT,,133,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,40
volleyball,v1,2022,11,2,8,Championship,219,11,11,MBLCK,,Ronika,Stone,Ronika Stone,219,11,11,MBLCK,,133,3,5,1.67,0,14,0.36,0,0.0,0,0,0,0.0,0,0,0.0,2,0.67,3,1.0,126
volleyball,v1,2022,11,2,8,Championship,64,8,8,OUTHT,,Cassidy,Lichtman,Cassidy Lichtman,64,8,8,OUTHT,,133,3,5,1.67,7,32,-0.06,1,0.33,0,0,0,0.0,15,0,0.6,14,4.67,2,0.67,109
volleyball,v1,2022,11,2,8,Championship,265,12,12,MBLCK,,Lauren,Stivrins,Lauren Stivrins,265,12,12,MBLCK,,133,3,4,1.33,3,11,0.09,0,0.0,0,3,2,0.67,3,0,0.33,4,1.33,0,0.0,58
volleyball,v1,2022,11,2,9,Championship,141,14,14,OUTHT,,Leah,Edmond,Leah Edmond,141,14,14,OUTHT,,133,3,13,4.33,4,44,0.2,1,0.33,0,0,0,0.0,19,1,0.42,1,0.33,1,0.33,218
volleyball,v1,2022,11,2,9,Championship,219,11,11,MBLCK,,Ronika,Stone,Ronika Stone,219,11,11,MBLCK,,133,3,6,2.0,1,10,0.5,0,0.0,0,0,1,0.33,0,0,0.0,2,0.67,0,0.0,198
volleyball,v1,2022,11,2,9,Championship,265,12,12,MBLCK,,Lauren,Stivrins,Lauren Stivrins,265,12,12,MBLCK,,133,3,5,1.67,2,13,0.23,0,0.0,0,3,1,0.33,0,0,0.0,0,0.0,0,0.0,144
volleyball,v1,2022,11,2,9,Championship,64,8,8,OUTHT,,Cassidy,Lichtman,Cassidy Lichtman,64,8,8,OUTHT,,133,3,11,3.67,1,35,0.29,3,1.0,0,1,1,0.33,12,1,0.42,15,5.0,0,0.0,316
volleyball,v1,2022,11,2,9,Championship,273,35,35,OPPHT,,Falyn,Fonoimoana,Falyn Fonoimoana,273,35,35,OPPHT,,133,3,15,5.0,2,30,0.43,0,0.0,0,1,1,0.33,0,0,0.0,7,2.33,0,0.0,335
volleyball,v1,2022,11,2,9,Championship,260,15,15,OPPHT,,Naya,Crittenden,Naya Crittenden,260,15,15,OPPHT,,133,1,0,0.0,1,1,-1.0,0,0.0,0,1,0,0.0,0,0,0.0,1,1.0,1,1.0,137
volleyball,v1,2022,11,2,9,Championship,259,6,6,SETTR,,Alisha,Childress,Alisha Childress,259,6,6,SETTR,,133,3,1,0.33,1,3,0.0,39,13.0,0,0,0,0.0,0,0,0.0,9,3.0,0,0.0,220
volleyball,v1,2022,11,2,9,Championship,220,46,46,LIB,,Morgan,Hentz,Morgan Hentz,220,46,46,LIB,,133,3,0,0.0,0,0,0.0,5,1.67,0,0,0,0.0,24,1,0.38,14,4.67,0,0.0,221
volleyball,v1,2022,11,2,9,Championship,230,44,44,OUTHT,,Kalei,Mau,Kalei Mau,230,44,44,OUTHT,,133,3,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,13,0,0.54,6,2.0,0,0.0,184
volleyball,v1,2022,11,2,9,Championship,66,2,2,SETTR,,Valerie,Nichol,Valerie Nichol,66,2,2,SETTR,,133,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,140
volleyball,v1,2022,11,2,9,Championship,218,4,4,SETTR,,Ray,Santos,Ray Santos,218,4,4,SETTR,,131,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,40
volleyball,v1,2022,11,2,9,Championship,274,88,88,SETTR,,Nootsara,Tomkom,Nootsara Tomkom,274,88,88,SETTR,,131,3,0,0.0,0,0,0.0,43,14.33,2,0,1,0.33,0,0,0.0,13,4.33,0,0.0,136
volleyball,v1,2022,11,2,9,Championship,90,13,13,OPPHT,,Sheilla,Castro,Sheilla Castro,90,13,13,OPPHT,,131,3,9,3.0,2,30,0.23,1,0.33,1,1,0,0.0,1,0,0.0,10,3.33,0,0.0,119
volleyball,v1,2022,11,2,9,Championship,266,58,58,MBLCK,,Eri,Xue,Eri Xue,266,58,58,MBLCK,,131,3,2,0.67,0,9,0.22,0,0.0,0,0,1,0.33,1,0,1.0,1,0.33,4,1.33,123
volleyball,v1,2022,11,2,9,Championship,263,54,54,MBLCK,,Emma,Willis,Emma Willis,263,54,54,MBLCK,,131,3,3,1.0,1,9,0.22,0,0.0,0,0,0,0.0,2,0,0.0,0,0.0,0,0.0,52
volleyball,v1,2022,11,2,9,Championship,270,51,51,OPPHT,,Taylor,Fricano,Taylor Fricano,270,51,51,OPPHT,,131,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,40
volleyball,v1,2022,11,2,9,Championship,116,40,40,LIB,,Nomaris,Vélez Agosto,Nomaris Vélez Agosto,116,40,40,LIB,,131,3,0,0.0,0,0,0.0,1,0.33,0,0,0,0.0,8,0,0.75,13,4.33,0,0.0,118
volleyball,v1,2022,11,2,9,Championship,272,42,42,OPPHT,,Niki,Withers,Niki Withers,272,42,42,OPPHT,,131,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,40
volleyball,v1,2022,11,2,9,Championship,56,5,5,MBLCK,,Molly,McCage,Molly McCage,56,5,5,MBLCK,,131,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,40
volleyball,v1,2022,11,2,9,Championship,71,7,7,OUTHT,,Erin,Fairs,Erin Fairs,71,7,7,OUTHT,,131,3,6,2.0,3,16,0.19,0,0.0,0,0,0,0.0,41,4,0.46,19,6.33,0,0.0,137
volleyball,v1,2022,11,2,9,Championship,128,81,81,OUTHT,,Bethania,De La Cruz,Bethania De La Cruz,128,81,81,OUTHT,,131,3,27,9.0,4,56,0.41,0,0.0,0,2,1,0.33,11,0,0.55,7,2.33,0,0.0,291
volleyball,v1,2022,11,2,10,Championship,117,17,17,SETTR,,Taylor,Bruns Tegenrot,Taylor Bruns Tegenrot,117,17,17,SETTR,,132,3,0,0.0,0,0,0.0,2,0.67,0,0,0,0.0,0,0,0.0,1,0.33,0,0.0,147
volleyball,v1,2022,11,2,10,Championship,68,18,18,OUTHT,,Deja,McClendon,Deja McClendon,68,18,18,OUTHT,,132,1,0,0.0,0,0,0.0,1,1.0,0,0,0,0.0,0,0,0.0,1,1.0,0,0.0,146
volleyball,v1,2022,11,2,10,Championship,131,26,26,OPPHT,,Erica,Wilson,Erica Wilson,131,26,26,OPPHT,,132,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,140
volleyball,v1,2022,11,2,10,Championship,59,25,25,OPPHT,,Karsta,Lowe,Karsta Lowe,59,25,25,OPPHT,,132,3,18,6.0,3,40,0.38,0,0.0,1,0,0,0.0,0,0,0.0,12,4.0,1,0.33,368
volleyball,v1,2022,11,2,10,Championship,217,23,23,OUTHT,,Madison,Villines,Madison Villines,217,23,23,OUTHT,,132,3,4,1.33,5,22,-0.05,0,0.0,0,1,0,0.0,15,0,0.33,7,2.33,2,0.67,173
volleyball,v1,2022,11,2,10,Championship,271,37,37,LIB,,Hana,Lishman,Hana Lishman,271,37,37,LIB,,132,3,0,0.0,0,0,0.0,2,0.67,0,0,0,0.0,20,1,0.75,7,2.33,0,0.0,195
volleyball,v1,2022,11,2,10,Championship,114,30,30,MBLCK,,Lianna,Sybeldon,Lianna Sybeldon,114,30,30,MBLCK,,132,3,3,1.0,1,8,0.25,0,0.0,0,0,0,0.0,0,0,0.0,2,0.67,0,0.0,162
volleyball,v1,2022,11,2,10,Championship,121,55,55,MBLCK,,Ali,Bastianelli,Ali Bastianelli,121,55,55,MBLCK,,132,2,0,0.0,1,5,-0.2,0,0.0,0,1,0,0.0,0,0,0.0,1,0.5,2,1.0,149
volleyball,v1,2022,11,2,10,Championship,261,27,27,SETTR,,Natalia,Valentin-Anderson,Natalia Valentin-Anderson,261,27,27,SETTR,,132,3,1,0.33,0,2,0.5,33,11.0,0,3,0,0.0,0,0,0.0,13,4.33,0,0.0,222
volleyball,v1,2022,11,2,10,Championship,140,41,41,MBLCK,,Taylor,Sandbothe,Taylor Sandbothe,140,41,41,MBLCK,,132,2,4,2.0,1,12,0.25,3,1.5,0,1,2,1.0,0,0,0.0,1,0.5,2,1.0,248
volleyball,v1,2022,11,2,10,Championship,120,29,29,OUTHT,OPPHT,Lindsay,Stalzer,Lindsay Stalzer,120,29,29,OUTHT,OPPHT,132,3,12,4.0,5,33,0.21,0,0.0,0,1,0,0.0,22,1,0.59,8,2.67,1,0.33,234
volleyball,v1,2022,11,2,10,Championship,268,33,33,MBLCK,,Rachael,Fara,Rachael Fara,268,33,33,MBLCK,,130,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,40
volleyball,v1,2022,11,2,10,Championship,91,24,24,OUTHT,,Aury,Cruz,Aury Cruz,91,24,24,OUTHT,,130,3,9,3.0,2,21,0.33,0,0.0,0,1,0,0.0,10,0,0.5,6,2.0,0,0.0,120
volleyball,v1,2022,11,2,10,Championship,262,3,3,SETTR,,Carli,Lloyd,Carli Lloyd,262,3,3,SETTR,,130,3,2,0.67,0,3,0.67,33,11.0,0,1,0,0.0,0,0,0.0,9,3.0,2,0.67,170
volleyball,v1,2022,11,2,10,Championship,264,20,20,OUTHT,,Noami,Santos-Lamb,Noami Santos-Lamb,264,20,20,OUTHT,,130,1,0,0.0,1,3,-0.33,0,0.0,0,1,0,0.0,7,0,0.71,2,2.0,0,0.0,40
volleyball,v1,2022,11,2,10,Championship,267,50,50,OPPHT,,Sha'Dare,McNeal,Sha'Dare McNeal,267,50,50,OPPHT,,130,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,40
volleyball,v1,2022,11,2,10,Championship,275,38,38,SETTR,,Tori,Dilfer,Tori Dilfer,275,38,38,SETTR,,130,1,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,40
volleyball,v1,2022,11,2,10,Championship,269,48,48,OUTHT,,Jamie,Peterson,Jamie Peterson,269,48,48,OUTHT,,130,3,1,0.33,3,16,-0.13,0,0.0,0,1,2,0.67,28,2,0.54,8,2.67,0,0.0,74
volleyball,v1,2022,11,2,10,Championship,277,45,45,OUTHT,,Dani,Drews,Dani Drews,277,45,45,OUTHT,,130,3,18,6.0,6,43,0.28,0,0.0,0,1,1,0.33,1,0,1.0,8,2.67,1,0.33,170
volleyball,v1,2022,11,2,10,Championship,222,32,32,LIB,,Amanda,Benson,Amanda Benson,222,32,32,LIB,,130,3,0,0.0,0,0,0.0,2,0.67,0,0,0,0.0,16,0,0.69,19,6.33,0,0.0,159
volleyball,v1,2022,11,2,10,Championship,88,28,28,MBLCK,,Taylor,Morgan,Taylor Morgan,88,28,28,MBLCK,,130,3,4,1.33,2,13,0.15,1,0.33,0,2,1,0.33,0,0,0.0,1,0.33,2,0.67,74
volleyball,v1,2022,11,2,10,Championship,223,16,16,MBLCK,,Jenna,Rosenthal,Jenna Rosenthal,223,16,16,MBLCK,,130,3,4,1.33,3,13,0.08,0,0.0,0,1,0,0.0,0,0,0.0,0,0.0,2,0.67,52
volleyball,v1,2022,11,2,11,Championship,273,35,35,OPPHT,,Falyn,Fonoimoana,Falyn Fonoimoana,273,35,35,OPPHT,,133,3,11,3.67,3,25,0.32,0,0.0,0,0,0,0.0,0,0,0.0,6,2.0,2,0.67,146
volleyball,v1,2022,11,2,11,Championship,259,6,6,SETTR,,Alisha,Childress,Alisha Childress,259,6,6,SETTR,,133,3,1,0.33,1,2,0.0,34,11.33,0,1,3,1.0,0,0,0.0,9,3.0,0,0.0,143
volleyball,v1,2022,11,2,11,Championship,121,55,55,MBLCK,,Ali,Bastianelli,Ali Bastianelli,121,55,55,MBLCK,,133,3,2,0.67,3,8,-0.13,0,0.0,0,2,0,0.0,0,0,0.0,1,0.33,1,0.33,21
volleyball,v1,2022,11,2,11,Championship,66,2,2,SETTR,,Valerie,Nichol,Valerie Nichol,66,2,2,SETTR,,133,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,40
