sport,api_version,season,seasonId,weekNumber,gameNumber,seasonType,teamId,playerId,uniformNumber,uniformNumberDisplay,primaryPositionLk,secondaryPositionLk,first_name,last_name,full_name,periodsPlayed,goals,assists,points,shots,turnovers,causedTurnovers,groundballs,shotPct,twoPointGoals,drawControls,sogPct,shotsSaved,shotsOnGoal,yellowCards,redCards,shotClockViolationsCommitted,shotClockViolationsDrawn,auTotalPoints,goalie_gamesPlayed,goalie_gamesStarted,goalie_goalsAgainst,goalie_saves,goalie_savePct,goalie_shotsFaced,goalie_shotClockViolationsCommitted,goalie_shotClockViolationsDrawn
lacrosse,v1,2022,17,1,5,Championship,224,183,31,31,DEF,,Kyra,Pelton,Kyra Pelton,5,0,0,0,0,0,0,1,0.0,0,0,0.0,0,0,,,1,3,66,,,,,,,,
lacrosse,v1,2022,17,1,5,Championship,224,186,0,00,GOAL,,Kady,Glynn,Kady Glynn,5,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,1,3,109,1,1,10,9,0.47,19,1,3
lacrosse,v1,2022,17,1,5,Championship,224,102,18,18,MIDF,DRWSP,Taylor,VanThof,Taylor VanThof,5,1,0,1,2,0,0,0,0.5,0,0,0.5,0,1,,,1,3,76,,,,,,,,
lacrosse,v1,2022,17,1,5,Championship,224,395,21,21,MIDF,,Ally,Mastroianni,Ally Mastroianni,5,0,0,0,1,2,1,2,0.0,0,5,0.0,0,0,,,1,3,66,,,,,,,,
lacrosse,v1,2022,17,1,5,Championship,224,101,37,37,ATT,,Halle,Majorana,Halle Majorana,5,1,3,4,5,3,0,0,0.2,0,0,0.6,2,3,,,1,3,56,,,,,,,,
lacrosse,v1,2022,17,1,5,Championship,224,181,46,46,MIDF,,Lindsey,McKone,Lindsey McKone,5,2,1,3,2,1,1,1,1.0,0,1,1.0,0,2,,,1,3,100,,,,,,,,
lacrosse,v1,2022,17,1,5,Championship,224,179,45,45,DEF,,Kayla,Wood,Kayla Wood,5,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,,,1,3,66,,,,,,,,
lacrosse,v1,2022,17,1,5,Championship,224,403,39,39,ATT,,Jamie,Ortega,Jamie Ortega,5,1,2,3,3,4,0,0,0.33,0,0,1.0,2,3,,,1,3,48,,,,,,,,
lacrosse,v1,2022,17,1,5,Championship,224,392,99,99,GOAL,,Paulina,DiFatta,Paulina DiFatta,5,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,,,1,3,64,,,,,,,,
lacrosse,v1,2022,17,1,5,Championship,224,185,2,2,ATT,,Izzy,McMahon,Izzy McMahon,5,0,0,0,5,0,0,0,0.0,0,0,0.4,2,2,,,1,3,60,,,,,,,,
lacrosse,v1,2022,17,1,5,Championship,224,398,24,24,DEF,,Ally,Palermo,Ally Palermo,5,0,0,0,0,0,1,3,0.0,0,0,0.0,0,0,,,1,3,82,,,,,,,,
lacrosse,v1,2022,17,1,6,Championship,223,182,28,28,ATT,,Nicole,Levy,Nicole Levy,4,3,3,6,7,1,0,0,0.43,0,0,0.86,3,6,,,0,1,176,,,,,,,,
lacrosse,v1,2022,17,1,6,Championship,223,173,47,47,MIDF,,Alyssa,Parrella,Alyssa Parrella,4,0,0,0,0,2,0,0,0.0,0,0,0.0,0,0,,,0,1,111,,,,,,,,
lacrosse,v1,2022,17,1,6,Championship,223,490,38,38,ATT,,Sam,Geiersbach,Sam Geiersbach,4,0,1,1,2,2,0,0,0.0,0,0,0.0,0,0,,,0,1,115,,,,,,,,
lacrosse,v1,2022,17,1,6,Championship,223,130,14,14,ATT,,Sam,Apuzzo,Sam Apuzzo,4,1,2,3,5,2,0,1,0.2,0,0,0.4,1,2,,,0,1,131,,,,,,,,
lacrosse,v1,2022,17,1,6,Championship,223,393,77,77,GOAL,,Taylor,Moreno,Taylor Moreno,4,0,0,0,0,0,1,1,0.0,0,0,0.0,0,0,0,0,0,1,241,1,1,5,10,0.67,15,0,1
lacrosse,v1,2022,17,1,6,Championship,223,405,91,91,DEF,,Emma,Trenchard,Emma Trenchard,4,0,0,0,0,0,0,1,0.0,0,0,0.0,0,0,,,0,1,129,,,,,,,,
lacrosse,v1,2022,17,1,6,Championship,223,394,20,20,DEF,,Courtney,Taylor,Courtney Taylor,4,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,,,0,1,127,,,,,,,,
lacrosse,v1,2022,17,1,6,Championship,223,105,8,8,DEF,,Katrina,Geiger,Katrina Geiger,4,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,,,0,1,127,,,,,,,,
lacrosse,v1,2022,17,1,6,Championship,223,300,35,35,DEF,,Lizzie,Colson,Lizzie Colson,4,0,0,0,0,0,2,3,0.0,0,2,0.0,0,0,,,0,1,161,,,,,,,,
lacrosse,v1,2022,17,1,6,Championship,223,406,3,3,ATT,,Lauren,Gilbert,Lauren Gilbert,4,2,1,3,6,2,0,0,0.33,0,0,0.33,0,2,,,0,1,139,,,,,,,,
lacrosse,v1,2022,17,1,6,Championship,223,138,11,11,MIDF,,Dempsey,Arsenault,Dempsey Arsenault,4,0,0,0,2,1,1,4,0.0,0,3,1.0,2,2,,,0,1,141,,,,,,,,
lacrosse,v1,2022,17,1,6,Championship,223,100,22,22,MIDF,DRWSP,Haley,Warden,Haley Warden,4,0,0,0,0,0,2,0,0.0,0,1,0.0,0,0,,,0,1,153,,,,,,,,
lacrosse,v1,2022,17,1,6,Championship,223,404,52,52,GOAL,,Molly,Dougherty,Molly Dougherty,4,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,,,0,1,127,,,,,,,,
lacrosse,v1,2022,17,1,6,Championship,223,193,7,7,MIDF,,Amanda,Johansen,Amanda Johansen,4,3,0,4,5,0,1,2,0.6,1,2,1.0,2,5,,,0,1,213,,,,,,,,
lacrosse,v1,2022,17,1,6,Championship,222,133,10,10,ATT,,Kenzie,Kent,Kenzie Kent,4,1,0,1,4,1,0,0,0.25,0,3,0.75,2,3,,,1,0,4,,,,,,,,
lacrosse,v1,2022,17,1,6,Championship,222,400,12,12,MIDF,,Grace,Griffin,Grace Griffin,4,0,0,0,2,2,1,0,0.0,0,0,0.5,1,1,,,1,0,-8,,,,,,,,
lacrosse,v1,2022,17,1,6,Championship,222,175,26,26,DEF,,Ella,Simkins,Ella Simkins,4,0,0,0,0,0,0,1,0.0,0,2,0.0,0,0,,,1,0,4,,,,,,,,
lacrosse,v1,2022,17,1,6,Championship,222,155,4,4,MIDF,,Marie,McCool,Marie McCool,4,2,1,3,9,1,3,2,0.22,0,3,0.67,4,6,,,1,0,56,,,,,,,,
lacrosse,v1,2022,17,1,6,Championship,222,162,34,34,ATT,,Alex,Aust Holman,Alex Aust Holman,4,1,1,2,2,0,0,0,0.5,0,0,0.5,0,1,,,1,0,14,,,,,,,,
lacrosse,v1,2022,17,1,6,Championship,222,93,1,1,DEF,,Amber,McKenzie,Amber McKenzie,4,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,,,1,0,10,,,,,,,,
lacrosse,v1,2022,17,1,6,Championship,222,401,54,54,DEF,,Sarah,Cooper,Sarah Cooper,4,0,0,0,0,0,1,1,0.0,0,1,0.0,0,0,,,1,0,14,,,,,,,,
lacrosse,v1,2022,17,1,6,Championship,222,302,30,30,GOAL,,Molly,Wolf,Molly Wolf,4,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,,,1,0,-2,,,,,,,,
lacrosse,v1,2022,17,1,6,Championship,222,188,6,6,MIDF,,Kelly,McPartland,Kelly McPartland,4,0,0,0,1,1,1,2,0.0,0,0,1.0,1,1,,,1,0,4,,,,,,,,
lacrosse,v1,2022,17,1,6,Championship,222,402,16,16,ATT,,Scottie Rose,Growney,Scottie Rose Growney,4,0,0,0,4,0,0,0,0.0,0,0,0.5,2,2,,,1,0,-6,,,,,,,,
lacrosse,v1,2022,17,1,6,Championship,222,107,43,43,GOAL,,Caylee,Waters,Caylee Waters,4,0,0,0,0,1,2,2,0.0,0,1,0.0,0,0,0,0,1,0,59,1,1,9,8,0.47,17,1,0
lacrosse,v1,2022,17,1,6,Championship,222,177,23,23,DEF,,Caroline,Wakefield,Caroline Wakefield,4,0,0,0,0,1,0,2,0.0,0,0,0.0,0,0,,,1,0,-6,,,,,,,,
lacrosse,v1,2022,17,1,6,Championship,222,98,15,15,ATT,MIDF,Cortney,Fortunato,Cortney Fortunato,4,1,0,1,4,2,0,0,0.25,0,0,0.25,0,1,,,1,0,-6,,,,,,,,
lacrosse,v1,2022,17,1,6,Championship,222,397,27,27,MIDF,,Sydney,Watson,Sydney Watson,4,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,,,1,0,-2,,,,,,,,
lacrosse,v1,2022,17,2,7,Championship,228,301,5,5,MIDF,,Kerrigan,Miller,Kerrigan Miller,4,0,0,0,1,0,1,1,0.0,0,0,0.0,0,0,,,2,1,137,,,,,,,,
lacrosse,v1,2022,17,2,7,Championship,228,179,45,45,DEF,,Kayla,Wood,Kayla Wood,4,0,0,0,0,0,0,0,0.0,0,3,0.0,0,0,,,2,1,129,,,,,,,,
lacrosse,v1,2022,17,2,7,Championship,228,490,38,38,ATT,,Sam,Geiersbach,Sam Geiersbach,4,0,1,1,0,0,0,0,0.0,0,0,0.0,0,0,,,2,1,127,,,,,,,,
lacrosse,v1,2022,17,2,7,Championship,228,129,33,33,GOAL,,Mira,Shane,Mira Shane,4,0,0,0,0,1,1,0,0.0,0,0,0.0,0,0,0,0,2,1,143,1,0,2,3,0.6,5,2,1
lacrosse,v1,2022,17,2,7,Championship,228,186,0,00,GOAL,,Kady,Glynn,Kady Glynn,4,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,2,1,144,1,1,3,4,0.57,7,2,1
lacrosse,v1,2022,17,2,7,Championship,228,130,14,14,ATT,,Sam,Apuzzo,Sam Apuzzo,4,2,0,2,3,1,1,1,0.67,0,0,0.67,0,2,,,2,1,183,,,,,,,,
lacrosse,v1,2022,17,2,7,Championship,228,424,88,88,ATT,,Charlotte,North,Charlotte North,4,2,0,3,6,3,1,1,0.33,1,0,0.67,2,4,,,2,1,137,,,,,,,,
lacrosse,v1,2022,17,2,7,Championship,228,162,34,34,ATT,,Alex,Aust Holman,Alex Aust Holman,4,1,1,2,3,1,0,2,0.33,0,0,1.0,2,3,,,2,1,131,,,,,,,,
lacrosse,v1,2022,17,2,7,Championship,228,491,32,32,MIDF,,Kelsey,Huff,Kelsey Huff,4,1,1,2,4,1,1,3,0.25,0,0,1.0,3,4,,,2,1,143,,,,,,,,
lacrosse,v1,2022,17,2,7,Championship,228,136,9,9,MIDF,,Katie,O'Donnell,Katie O'Donnell,4,2,0,2,3,1,0,1,0.67,0,3,0.67,0,2,,,2,1,147,,,,,,,,
lacrosse,v1,2022,17,2,7,Championship,228,127,44,44,DEF,,Sydney,Pirreca,Sydney Pirreca,4,0,0,0,0,1,1,1,0.0,0,0,0.0,0,0,,,2,1,129,,,,,,,,
lacrosse,v1,2022,17,2,7,Championship,228,300,35,35,DEF,,Lizzie,Colson,Lizzie Colson,4,0,0,0,1,2,3,0,0.0,0,1,1.0,1,1,,,2,1,143,,,,,,,,
lacrosse,v1,2022,17,2,7,Championship,228,395,21,21,MIDF,,Ally,Mastroianni,Ally Mastroianni,4,2,0,2,7,1,3,2,0.29,0,4,0.43,1,3,,,2,1,200,,,,,,,,
lacrosse,v1,2022,17,2,7,Championship,228,175,26,26,DEF,,Ella,Simkins,Ella Simkins,4,1,0,1,1,1,1,3,1.0,0,0,1.0,0,1,,,2,1,145,,,,,,,,
lacrosse,v1,2022,17,2,7,Championship,227,100,22,22,MIDF,DRWSP,Haley,Warden,Haley Warden,4,0,0,0,1,1,0,2,0.0,0,3,1.0,1,1,,,1,2,2,,,,,,,,
lacrosse,v1,2022,17,2,7,Championship,227,137,19,19,GOAL,,Britt,Read,Britt Read,4,0,0,0,0,0,0,2,0.0,0,0,0.0,0,0,0,0,1,2,49,1,1,11,9,0.45,20,1,2
lacrosse,v1,2022,17,2,7,Championship,227,302,30,30,GOAL,,Molly,Wolf,Molly Wolf,4,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,,,1,2,2,,,,,,,,
lacrosse,v1,2022,17,2,7,Championship,227,105,8,8,DEF,,Katrina,Geiger,Katrina Geiger,4,0,1,1,0,1,0,3,0.0,0,2,0.0,0,0,,,1,2,53,,,,,,,,
lacrosse,v1,2022,17,2,7,Championship,227,185,2,2,ATT,,Izzy,McMahon,Izzy McMahon,4,0,1,1,2,0,0,0,0.0,0,0,1.0,2,2,,,1,2,2,,,,,,,,
lacrosse,v1,2022,17,2,7,Championship,227,178,36,36,DEF,,Becca,Block,Becca Block,4,0,0,0,0,0,0,1,0.0,0,0,0.0,0,0,,,1,2,4,,,,,,,,
lacrosse,v1,2022,17,2,7,Championship,227,177,23,23,DEF,,Caroline,Wakefield,Caroline Wakefield,4,0,0,0,0,0,1,2,0.0,0,0,0.0,0,0,,,1,2,18,,,,,,,,
lacrosse,v1,2022,17,2,7,Championship,227,406,3,3,ATT,,Lauren,Gilbert,Lauren Gilbert,4,3,0,3,8,2,0,0,0.38,0,0,0.63,2,5,,,1,2,14,,,,,,,,
lacrosse,v1,2022,17,2,7,Championship,227,400,12,12,MIDF,,Grace,Griffin,Grace Griffin,4,0,0,0,2,0,0,1,0.0,0,2,0.0,0,0,,,1,2,8,,,,,,,,
lacrosse,v1,2022,17,2,7,Championship,227,93,1,1,DEF,,Amber,McKenzie,Amber McKenzie,4,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,,,1,2,2,,,,,,,,
lacrosse,v1,2022,17,2,7,Championship,227,182,28,28,ATT,,Nicole,Levy,Nicole Levy,4,1,0,1,3,2,0,0,0.33,0,0,0.67,1,2,,,1,2,-4,,,,,,,,
lacrosse,v1,2022,17,2,7,Championship,227,193,7,7,MIDF,,Amanda,Johansen,Amanda Johansen,4,1,0,2,2,4,0,1,0.5,1,2,0.5,0,1,,,1,2,-8,,,,,,,,
lacrosse,v1,2022,17,2,7,Championship,227,95,13,13,ATT,DRWSP,Sammy Jo,Tracy,Sammy Jo Tracy,4,0,0,0,2,1,0,0,0.0,0,0,0.0,0,0,,,1,2,-6,,,,,,,,
lacrosse,v1,2022,17,2,7,Championship,227,173,47,47,MIDF,,Alyssa,Parrella,Alyssa Parrella,4,0,0,0,1,5,2,1,0.0,0,0,1.0,1,1,,,1,2,-14,,,,,,,,
lacrosse,v1,2022,17,2,8,Championship,226,98,15,15,ATT,MIDF,Cortney,Fortunato,Cortney Fortunato,4,4,2,6,5,2,1,0,0.8,0,0,0.8,0,4,,,1,1,167,,,,,,,,
lacrosse,v1,2022,17,2,8,Championship,226,404,52,52,GOAL,,Molly,Dougherty,Molly Dougherty,4,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,,,1,1,85,,,,,,,,
lacrosse,v1,2022,17,2,8,Championship,226,183,31,31,DEF,,Kyra,Pelton,Kyra Pelton,4,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,,,1,1,97,,,,,,,,
lacrosse,v1,2022,17,2,8,Championship,226,399,25,25,MIDF,,Jill,Girardi,Jill Girardi,4,0,1,1,3,2,1,1,0.0,0,2,0.33,1,1,,,1,1,81,,,,,,,,
lacrosse,v1,2022,17,2,8,Championship,226,188,6,6,MIDF,,Kelly,McPartland,Kelly McPartland,4,1,0,1,1,1,0,1,1.0,0,0,1.0,0,1,,,1,1,87,,,,,,,,
lacrosse,v1,2022,17,2,8,Championship,226,109,17,17,ATT,,Mollie,Stevens,Mollie Stevens,4,0,0,0,3,2,0,0,0.0,0,0,0.0,0,0,,,1,1,69,,,,,,,,
lacrosse,v1,2022,17,2,8,Championship,226,156,83,83,DEF,,Kristen,Carr,Kristen Carr,4,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,,,1,1,83,,,,,,,,
lacrosse,v1,2022,17,2,8,Championship,226,393,77,77,GOAL,,Taylor,Moreno,Taylor Moreno,4,0,0,0,0,1,1,0,0.0,0,0,0.0,0,0,0,0,1,1,202,1,1,10,13,0.57,23,1,1
lacrosse,v1,2022,17,2,8,Championship,226,102,18,18,MIDF,DRWSP,Taylor,VanThof,Taylor VanThof,4,1,1,2,1,0,0,1,1.0,0,0,1.0,0,1,,,1,1,103,,,,,,,,
lacrosse,v1,2022,17,2,8,Championship,226,180,66,66,DEF,,Molly,Little,Molly Little,4,0,0,0,0,1,0,2,0.0,0,1,0.0,0,0,,,1,1,83,,,,,,,,
lacrosse,v1,2022,17,2,8,Championship,226,402,16,16,ATT,,Scottie Rose,Growney,Scottie Rose Growney,4,2,0,2,5,0,0,0,0.4,0,0,0.6,1,3,,,1,1,107,,,,,,,,
lacrosse,v1,2022,17,2,8,Championship,226,181,46,46,MIDF,,Lindsey,McKone,Lindsey McKone,4,3,0,3,5,2,0,1,0.6,0,2,1.0,2,5,,,1,1,107,,,,,,,,
lacrosse,v1,2022,17,2,8,Championship,226,403,39,39,ATT,,Jamie,Ortega,Jamie Ortega,4,1,1,2,4,3,1,1,0.25,0,4,0.5,1,2,,,1,1,112,,,,,,,,
lacrosse,v1,2022,17,2,8,Championship,226,405,91,91,DEF,,Emma,Trenchard,Emma Trenchard,4,0,0,0,0,0,1,3,0.0,0,0,0.0,0,0,,,1,1,103,,,,,,,,
lacrosse,v1,2022,17,2,8,Championship,229,397,27,27,MIDF,,Sydney,Watson,Sydney Watson,4,0,0,0,0,1,0,0,0.0,0,2,0.0,0,0,,,1,1,36,,,,,,,,
lacrosse,v1,2022,17,2,8,Championship,229,155,4,4,MIDF,,Marie,McCool,Marie McCool,4,2,1,3,3,0,1,4,0.67,0,7,1.0,1,3,,,1,1,100,,,,,,,,
lacrosse,v1,2022,17,2,8,Championship,229,124,29,29,DEF,,Meg,Douty,Meg Douty,4,0,0,0,0,0,3,2,0.0,0,1,0.0,0,0,,,1,1,82,,,,,,,,
lacrosse,v1,2022,17,2,8,Championship,229,401,54,54,DEF,,Sarah,Cooper,Sarah Cooper,4,0,0,0,0,1,4,1,0.0,0,0,0.0,0,0,,,1,1,82,,,,,,,,
lacrosse,v1,2022,17,2,8,Championship,229,174,42,42,MIDF,,Ally,Kennedy,Ally Kennedy,4,3,0,3,6,1,2,4,0.5,0,2,0.83,2,5,,,1,1,100,,,,,,,,
lacrosse,v1,2022,17,2,8,Championship,229,392,99,99,GOAL,,Paulina,DiFatta,Paulina DiFatta,4,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,1,1,39,1,0,1,0,0.0,1,1,1
lacrosse,v1,2022,17,2,8,Championship,229,396,40,40,ATT,,Aurora,Cordingley,Aurora Cordingley,4,0,1,1,4,2,0,1,0.0,0,0,0.75,3,3,,,1,1,24,,,,,,,,
lacrosse,v1,2022,17,2,8,Championship,229,184,41,41,ATT,,Shayna,Pirreca,Shayna Pirreca,4,0,0,0,2,0,0,0,0.0,0,0,0.0,0,0,,,1,1,40,,,,,,,,
lacrosse,v1,2022,17,2,8,Championship,229,107,43,43,GOAL,,Caylee,Waters,Caylee Waters,4,0,0,0,0,3,0,1,0.0,0,0,0.0,0,0,0,0,1,1,37,1,1,11,5,0.31,16,1,1
lacrosse,v1,2022,17,2,8,Championship,229,133,10,10,ATT,,Kenzie,Kent,Kenzie Kent,4,3,0,3,6,2,0,2,0.5,0,0,0.67,1,4,,,1,1,62,,,,,,,,
lacrosse,v1,2022,17,2,8,Championship,229,398,24,24,DEF,,Ally,Palermo,Ally Palermo,4,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,,,1,1,40,,,,,,,,
lacrosse,v1,2022,17,2,8,Championship,229,138,11,11,MIDF,,Dempsey,Arsenault,Dempsey Arsenault,4,1,1,2,5,1,1,3,0.2,0,3,0.6,2,3,,,1,1,68,,,,,,,,
lacrosse,v1,2022,17,2,8,Championship,229,394,20,20,DEF,,Courtney,Taylor,Courtney Taylor,4,0,0,0,0,0,0,1,0.0,0,0,0.0,0,0,,,1,1,42,,,,,,,,
lacrosse,v1,2022,17,2,8,Championship,229,101,37,37,ATT,,Halle,Majorana,Halle Majorana,4,1,3,4,5,0,0,0,0.2,0,0,1.0,4,5,,,1,1,56,,,,,,,,
lacrosse,v1,2022,17,2,9,Championship,229,394,20,20,DEF,,Courtney,Taylor,Courtney Taylor,4,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,,,0,0,85,,,,,,,,
lacrosse,v1,2022,17,2,9,Championship,229,124,29,29,DEF,,Meg,Douty,Meg Douty,4,0,0,0,0,0,0,1,0.0,0,1,0.0,0,0,,,0,0,89,,,,,,,,
lacrosse,v1,2022,17,2,9,Championship,229,396,40,40,ATT,,Aurora,Cordingley,Aurora Cordingley,4,0,0,0,1,4,0,0,0.0,0,0,1.0,1,1,,,0,0,51,,,,,,,,
lacrosse,v1,2022,17,2,9,Championship,229,107,43,43,GOAL,,Caylee,Waters,Caylee Waters,4,0,0,0,0,0,1,6,0.0,0,0,0.0,0,0,0,0,0,0,201,1,1,7,9,0.56,16,0,0
lacrosse,v1,2022,17,2,9,Championship,229,133,10,10,ATT,,Kenzie,Kent,Kenzie Kent,4,2,0,2,3,2,0,1,0.67,0,0,0.67,0,2,,,0,0,95,,,,,,,,
lacrosse,v1,2022,17,2,9,Championship,229,138,11,11,MIDF,,Dempsey,Arsenault,Dempsey Arsenault,4,2,2,4,2,1,2,1,1.0,0,3,1.0,0,2,,,0,0,141,,,,,,,,
lacrosse,v1,2022,17,2,9,Championship,229,174,42,42,MIDF,,Ally,Kennedy,Ally Kennedy,4,2,1,3,4,1,1,1,0.5,0,4,0.5,0,2,,,0,0,127,,,,,,,,
lacrosse,v1,2022,17,2,9,Championship,229,101,37,37,ATT,,Halle,Majorana,Halle Majorana,4,3,2,5,7,5,0,1,0.43,0,0,0.71,2,5,,,0,0,102,,,,,,,,
lacrosse,v1,2022,17,2,9,Championship,229,398,24,24,DEF,,Ally,Palermo,Ally Palermo,4,0,0,0,0,0,2,1,0.0,0,0,0.0,0,0,,,0,0,111,,,,,,,,
lacrosse,v1,2022,17,2,9,Championship,229,401,54,54,DEF,,Sarah,Cooper,Sarah Cooper,4,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,,,0,0,97,,,,,,,,
lacrosse,v1,2022,17,2,9,Championship,229,155,4,4,MIDF,,Marie,McCool,Marie McCool,4,2,0,2,5,1,0,3,0.4,0,3,0.6,1,3,,,0,0,111,,,,,,,,
lacrosse,v1,2022,17,2,9,Championship,229,392,99,99,GOAL,,Paulina,DiFatta,Paulina DiFatta,4,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,,,0,0,85,,,,,,,,
lacrosse,v1,2022,17,2,9,Championship,229,184,41,41,ATT,,Shayna,Pirreca,Shayna Pirreca,4,0,0,0,3,0,0,0,0.0,0,0,0.67,2,2,,,0,0,81,,,,,,,,
lacrosse,v1,2022,17,2,9,Championship,229,397,27,27,MIDF,,Sydney,Watson,Sydney Watson,4,0,0,0,0,0,0,0,0.0,0,3,0.0,0,0,,,0,0,91,,,,,,,,
lacrosse,v1,2022,17,2,9,Championship,227,193,7,7,MIDF,,Amanda,Johansen,Amanda Johansen,4,0,0,0,3,0,2,1,0.0,0,2,0.67,2,2,,,0,0,66,,,,,,,,
lacrosse,v1,2022,17,2,9,Championship,227,182,28,28,ATT,,Nicole,Levy,Nicole Levy,4,0,0,0,4,1,0,2,0.0,0,0,0.0,0,0,,,0,0,36,,,,,,,,
lacrosse,v1,2022,17,2,9,Championship,227,406,3,3,ATT,,Lauren,Gilbert,Lauren Gilbert,4,3,0,3,8,2,0,0,0.38,0,1,0.75,3,6,,,0,0,56,,,,,,,,
lacrosse,v1,2022,17,2,9,Championship,227,105,8,8,DEF,,Katrina,Geiger,Katrina Geiger,4,0,0,0,1,0,1,0,0.0,0,0,0.0,0,0,,,0,0,52,,,,,,,,
lacrosse,v1,2022,17,2,9,Championship,227,137,19,19,GOAL,,Britt,Read,Britt Read,4,0,0,0,0,0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,67,1,1,11,6,0.35,17,0,0
lacrosse,v1,2022,17,2,9,Championship,227,178,36,36,DEF,,Becca,Block,Becca Block,4,0,0,0,1,0,3,3,0.0,0,2,0.0,0,0,,,0,0,116,,,,,,,,
lacrosse,v1,2022,17,2,9,Championship,227,177,23,23,DEF,,Caroline,Wakefield,Caroline Wakefield,4,0,0,0,0,2,3,2,0.0,0,0,0.0,0,0,,,0,0,60,,,,,,,,
lacrosse,v1,2022,17,2,9,Championship,227,93,1,1,DEF,,Amber,McKenzie,Amber McKenzie,4,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,,,0,0,52,,,,,,,,
lacrosse,v1,2022,17,2,9,Championship,227,95,13,13,ATT,DRWSP,Sammy Jo,Tracy,Sammy Jo Tracy,4,1,0,1,1,1,0,0,1.0,0,0,1.0,0,1,,,0,0,44,,,,,,,,
lacrosse,v1,2022,17,2,9,Championship,227,185,2,2,ATT,,Izzy,McMahon,Izzy McMahon,4,2,0,2,3,0,0,0,0.67,0,0,1.0,1,3,,,0,0,58,,,,,,,,
lacrosse,v1,2022,17,2,9,Championship,227,173,47,47,MIDF,,Alyssa,Parrella,Alyssa Parrella,4,1,0,1,3,2,0,0,0.33,0,0,0.67,1,2,,,0,0,34,,,,,,,,
lacrosse,v1,2022,17,2,9,Championship,227,100,22,22,MIDF,DRWSP,Haley,Warden,Haley Warden,4,0,0,0,2,2,1,3,0.0,0,3,0.5,1,1,,,0,0,46,,,,,,,,
lacrosse,v1,2022,17,2,9,Championship,227,302,30,30,GOAL,,Molly,Wolf,Molly Wolf,4,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,,,0,0,40,,,,,,,,
lacrosse,v1,2022,17,2,9,Championship,227,400,12,12,MIDF,,Grace,Griffin,Grace Griffin,4,0,0,0,2,0,0,2,0.0,0,0,0.5,1,1,,,0,0,42,,,,,,,,
lacrosse,v1,2022,17,2,10,Championship,228,300,35,35,DEF,,Lizzie,Colson,Lizzie Colson,5,0,0,0,0,0,3,2,0.0,0,2,0.0,0,0,,,1,1,129,,,,,,,,
lacrosse,v1,2022,17,2,10,Championship,228,490,38,38,ATT,,Sam,Geiersbach,Sam Geiersbach,5,2,0,2,3,0,0,0,0.67,0,0,1.0,1,3,,,1,1,107,,,,,,,,
lacrosse,v1,2022,17,2,10,Championship,228,129,33,33,GOAL,,Mira,Shane,Mira Shane,5,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,,,1,1,85,,,,,,,,
lacrosse,v1,2022,17,2,10,Championship,228,175,26,26,DEF,,Ella,Simkins,Ella Simkins,5,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,,,1,1,97,,,,,,,,
lacrosse,v1,2022,17,2,10,Championship,228,130,14,14,ATT,,Sam,Apuzzo,Sam Apuzzo,5,2,0,2,5,1,1,4,0.4,0,7,0.8,2,4,,,1,1,176,,,,,,,,
lacrosse,v1,2022,17,2,10,Championship,228,127,44,44,DEF,,Sydney,Pirreca,Sydney Pirreca,5,0,0,0,1,0,0,0,0.0,0,0,1.0,1,1,,,1,1,83,,,,,,,,
lacrosse,v1,2022,17,2,10,Championship,228,424,88,88,ATT,,Charlotte,North,Charlotte North,5,2,2,4,11,2,0,0,0.18,0,0,0.73,6,8,,,1,1,89,,,,,,,,
lacrosse,v1,2022,17,2,10,Championship,228,186,0,00,GOAL,,Kady,Glynn,Kady Glynn,5,0,0,0,0,0,1,4,0.0,0,0,0.0,0,0,0,0,1,1,128,1,1,10,3,0.23,13,1,1
lacrosse,v1,2022,17,2,10,Championship,228,136,9,9,MIDF,,Katie,O'Donnell,Katie O'Donnell,5,2,0,2,3,2,0,1,0.67,0,2,1.0,1,3,,,1,1,97,,,,,,,,
